CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio
8763,20,Female,63924,Unemployed,Central,Checking,4,29752,458,4097,8677,Branch,5,No,2753,466,74605,0.5180090132623699,314,Average,0.8579216664545766
8764,39,Male,42966,Retired,Central,Checking,2,29974,21,8395,9789,Branch,16,No,5663,1376,54743,0.1918272705384595,510,Good,0.11020858044863502
8765,39,Female,64023,Professional,West,Checking,1,47353,437,2395,3188,Online,17,Yes,14904,4459,1328,0.11451157521215138,723,Poor,0.2961374444298692
8766,27,Female,31320,Self-Employed,East,Checking,2,41048,156,9278,7246,Online,8,No,1771,2217,56692,0.9272972060657964,481,Poor,0.9302799913022156
8767,68,Female,77841,Student,West,Checking,1,36224,465,5141,2950,Branch,21,No,12576,3764,65893,0.6579648118989765,735,Average,0.46944884336212467
8768,20,Female,85125,Student,South,Checking,2,15242,252,463,6706,Online,12,No,11424,1539,75754,0.6047577279139842,550,Average,0.5808626754134066
8769,29,Female,87752,Self-Employed,Central,Checking,4,44727,400,1509,4395,Branch,15,Yes,8339,2995,94837,0.6127625212886194,564,Average,0.9256083386382922
8770,46,Female,111100,Retired,Central,Savings,4,31514,317,5083,4163,Branch,5,Yes,19288,2606,23338,0.360341638114995,470,Poor,0.42438351707195376
8771,65,Female,124005,Retired,East,Checking,4,36180,161,9464,4485,Branch,23,No,2961,2200,42133,0.10233975667309081,736,Poor,0.9298594855512686
8772,34,Male,109937,Unemployed,North,Checking,2,12254,92,1326,3182,Mobile,22,No,19360,4920,31289,0.8781656952420057,321,Good,0.35492337250009276
8773,24,Male,137296,Professional,East,Checking,2,31960,322,3545,8000,Online,10,No,5609,831,10344,0.9229419545690679,810,Good,0.403664407245408
8774,30,Female,145355,Unemployed,South,Checking,4,39159,102,6219,3253,Branch,15,No,16896,3963,35579,0.46742170139381645,612,Good,0.7082845446069893
8775,19,Male,81858,Student,East,Checking,4,31184,82,1064,9653,Mobile,9,Yes,2210,2239,89444,0.4248102355059308,557,Average,0.9970364014207626
8776,21,Female,78714,Self-Employed,North,Savings,3,41791,31,1913,8047,Mobile,15,No,15302,4306,37188,0.2204706624650079,424,Average,0.35666372685212044
8777,27,Male,31780,Professional,South,Checking,1,43763,393,1384,3033,Online,15,No,4929,1193,35391,0.008418594375129818,420,Poor,0.24970262169634794
8778,56,Female,96230,Self-Employed,South,Checking,3,10288,300,6761,278,Branch,16,Yes,8709,4932,95079,0.7011643095142752,528,Average,0.5354344470585967
8779,41,Male,90345,Professional,North,Checking,1,24151,435,5491,3766,Online,27,No,18871,4631,4218,0.5004206864572607,566,Poor,0.39178044769839826
8780,34,Female,141033,Student,West,Savings,2,12940,397,2907,9404,Branch,27,Yes,11469,359,77740,0.9501977344682542,642,Average,0.8065850054468019
8781,69,Male,102098,Student,East,Checking,1,24839,404,8699,4815,Branch,24,Yes,6130,4004,10432,0.04417470023993686,406,Poor,0.6611312692568152
8782,23,Male,132696,Professional,South,Checking,1,34301,17,8305,7454,Mobile,8,No,8157,2768,77759,0.337038374337044,482,Average,0.7230384868035603
8783,36,Female,117977,Retired,East,Savings,2,10132,442,635,613,Branch,19,Yes,5456,2996,16015,0.9850756159603441,469,Average,0.4008624782313073
8784,22,Female,126075,Professional,North,Checking,2,32826,403,353,4328,Mobile,13,Yes,16763,1574,77667,0.620972489087395,309,Average,0.5157311159484258
8785,49,Male,142659,Student,Central,Checking,2,43225,488,2991,7929,Branch,14,Yes,2997,721,4942,0.351564820832599,807,Good,0.17482776878808848
8786,27,Male,21929,Self-Employed,North,Savings,4,17395,157,7178,3076,Online,3,Yes,12774,3075,31717,0.19856183784107417,765,Average,0.22244137369118833
8787,26,Female,115153,Unemployed,East,Savings,4,34284,404,5978,7759,Branch,5,Yes,15381,1858,72449,0.06534270495930572,728,Poor,0.5797407883985322
8788,44,Male,132610,Self-Employed,South,Savings,1,16475,48,4684,9983,Mobile,24,No,16047,4041,44418,0.9228556899555845,382,Average,0.45918456665796326
8789,30,Female,137236,Student,East,Checking,2,30018,376,3283,5873,Mobile,19,No,11076,1136,36060,0.40130546653166577,324,Good,0.6470684062389304
8790,36,Male,139522,Self-Employed,Central,Checking,4,44027,378,7569,7883,Mobile,3,No,15380,2231,44274,0.9449727095358088,595,Average,0.8846158766935026
8791,38,Male,34244,Retired,South,Checking,2,2724,496,204,5326,Mobile,16,No,1805,4115,11586,0.35135962296837786,810,Good,0.7452210129057589
8792,41,Female,118415,Retired,Central,Checking,1,35951,99,327,5933,Mobile,8,No,4452,3554,79107,0.9428813994469047,490,Average,0.8296544083447758
8793,55,Female,129715,Professional,West,Checking,4,24989,51,7692,268,Mobile,4,No,12182,2469,94927,0.8096844652166375,746,Poor,0.8762212259588726
8794,21,Female,142636,Self-Employed,North,Savings,4,47927,489,6731,7922,Online,12,No,12877,2849,86317,0.3270742407247307,334,Good,0.6083359333315234
8795,41,Male,135402,Self-Employed,West,Checking,3,49697,421,2129,7054,Branch,28,No,11313,708,22932,0.42540948178832594,455,Good,0.9584673811069568
8796,52,Male,144281,Student,East,Savings,1,48808,88,552,6170,Online,16,No,7795,3631,30738,0.9433068537038176,775,Average,0.81550275838044
8797,20,Male,31116,Professional,West,Checking,4,15852,158,9997,9108,Online,17,Yes,11055,2738,89571,0.7441617516736808,696,Average,0.5463678114090207
8798,21,Female,107954,Professional,North,Savings,1,46214,487,1310,6752,Online,5,Yes,14850,714,34422,0.8049593802329672,765,Poor,0.08075134699867492
8799,54,Male,101243,Self-Employed,South,Savings,1,11006,300,2054,2293,Branch,15,Yes,11668,2429,8168,0.6271712681463144,389,Poor,0.714518754269278
8800,57,Male,103301,Unemployed,Central,Checking,2,47484,331,7590,2996,Online,5,No,873,1998,76635,0.06042349818391923,555,Poor,0.6957172432686521
8801,65,Female,55895,Self-Employed,South,Savings,1,7655,433,3510,2556,Mobile,20,No,14551,2187,90552,0.8598042196264634,543,Good,0.332183624705806
8802,52,Male,98636,Self-Employed,West,Checking,3,35443,110,8374,3567,Branch,16,No,8065,1737,6639,0.7778634891783782,576,Good,0.3478478443595242
8803,48,Male,43867,Self-Employed,East,Checking,4,25579,99,932,3128,Online,6,No,18000,1349,68324,0.57149561948397,611,Poor,0.7025574048688161
8804,61,Female,129507,Retired,West,Savings,1,3793,213,246,2752,Online,4,Yes,19216,2912,23822,0.6951108938156118,677,Good,0.7294659591516298
8805,42,Female,21208,Professional,North,Savings,1,23631,175,9277,2214,Branch,23,Yes,9148,4613,65689,0.23138246136268192,448,Poor,0.612897575245006
8806,57,Female,64085,Retired,North,Checking,2,27996,460,2482,4906,Branch,8,Yes,11648,1906,57534,0.9258605929597015,642,Good,0.23106232446256336
8807,30,Female,85572,Unemployed,East,Checking,2,23152,283,7036,1695,Mobile,11,No,4314,3209,80434,0.21410817857909725,369,Average,0.8321711240872993
8808,21,Female,85234,Student,South,Checking,3,5377,307,2826,1988,Mobile,11,No,13369,1514,41027,0.6730905977126407,328,Good,0.9603232934173177
8809,63,Female,103748,Unemployed,North,Checking,1,44750,304,2370,7485,Branch,11,No,13515,2377,88237,0.4752068579890628,750,Average,0.3204645007376479
8810,31,Female,31252,Professional,North,Savings,1,11522,342,4801,1038,Mobile,17,No,11564,1032,69452,0.5510905760116613,579,Poor,0.9346504439859229
8811,30,Female,105261,Student,East,Checking,1,35268,174,5055,5379,Mobile,28,Yes,18616,2030,27712,0.20561158146140945,791,Good,0.29395528122597203
8812,44,Female,27006,Unemployed,South,Savings,1,49877,272,9897,3654,Online,12,No,587,4395,74737,0.1809034431486548,775,Poor,0.18228140567795936
8813,23,Male,133371,Professional,West,Checking,4,5330,354,8973,8632,Mobile,14,No,13678,3859,24776,0.328471617054947,571,Poor,0.4212596406950173
8814,34,Female,109595,Unemployed,Central,Checking,1,19109,168,497,2327,Online,8,Yes,15024,4241,97884,0.029567329704276668,498,Average,0.43349664173836444
8815,53,Female,90883,Student,East,Checking,1,16537,83,1566,1377,Mobile,20,No,16631,3309,38930,0.12120100083870389,828,Poor,0.8603381056532454
8816,57,Male,52171,Student,South,Savings,4,21312,470,540,9311,Online,27,Yes,15644,1332,88256,0.36406887630883433,795,Poor,0.6018040524834223
8817,66,Female,48517,Unemployed,Central,Savings,2,30009,477,7994,7451,Mobile,25,No,13626,1938,35944,0.6078034860646836,333,Poor,0.04576079584260517
8818,52,Male,44274,Retired,East,Savings,3,16861,401,5186,939,Mobile,18,Yes,15163,4862,36469,0.3519232375752104,574,Poor,0.3501999967662601
8819,34,Male,53577,Unemployed,West,Checking,1,22725,220,4785,6629,Mobile,2,No,5647,1559,5505,0.07315280822031445,450,Poor,0.031249990839575914
8820,58,Female,47648,Unemployed,West,Checking,4,34223,85,1091,2390,Online,3,No,13038,2106,88801,0.8007041540668185,412,Poor,0.07527856874555439
8821,19,Male,89654,Unemployed,South,Savings,1,17085,453,7714,8126,Branch,11,No,12259,2098,75445,0.1580505543945493,388,Good,0.6633785858339362
8822,30,Female,37910,Retired,South,Checking,2,32444,124,7124,2055,Mobile,22,Yes,6148,2622,68419,0.055855181720411706,360,Poor,0.19993177301041498
8823,69,Female,146399,Self-Employed,West,Savings,4,13697,105,8599,4333,Mobile,20,No,3408,4886,81826,0.3521310155802845,599,Average,0.5435793783197861
8824,19,Male,98619,Student,West,Savings,4,23108,373,2796,3519,Branch,5,No,10586,2428,41903,0.464041580209823,734,Poor,0.3792275567174397
8825,69,Male,69647,Professional,East,Checking,4,27564,287,243,6836,Online,8,Yes,5268,1406,91395,0.8923250628265383,523,Average,0.08899805352688506
8826,45,Male,98723,Student,South,Savings,1,1557,152,8621,8417,Mobile,7,Yes,9842,4904,28989,0.24801922220298867,836,Average,0.9125985218552538
8827,60,Female,20424,Student,Central,Checking,2,13749,22,883,7612,Online,8,No,5094,2771,98553,0.5869086976985197,615,Average,0.36307408924985995
8828,43,Female,71899,Self-Employed,West,Checking,3,46246,324,9281,7474,Mobile,19,No,7718,754,72165,0.27582351725300736,580,Poor,0.9203023709526077
8829,39,Male,46641,Student,Central,Savings,4,23498,257,3332,4031,Online,11,No,11324,2406,72241,0.12057556515034873,490,Good,0.4209102122115692
8830,64,Female,54750,Student,South,Checking,1,4990,269,6550,3938,Online,18,Yes,3513,1142,99915,0.6374986754672678,527,Poor,0.9337778253114913
8831,60,Female,136156,Retired,South,Savings,3,18552,206,2974,357,Branch,22,Yes,238,1689,23150,0.7492242091036238,420,Good,0.548551118248767
8832,20,Male,142416,Retired,North,Savings,4,2367,122,2151,5347,Online,16,Yes,1050,1809,63479,0.5438067721978718,403,Poor,0.5168437937942736
8833,52,Male,101454,Retired,West,Savings,1,12879,127,3663,8845,Mobile,19,No,5739,1260,85474,0.3366205700619216,635,Average,0.39084065570522664
8834,29,Male,43154,Retired,South,Checking,3,10791,29,9701,5442,Branch,15,No,14967,4022,19790,0.9878434613135135,763,Poor,0.859225582236648
8835,41,Male,68166,Retired,South,Savings,3,9348,373,4700,4802,Branch,29,Yes,19811,4789,29024,0.03344775771380537,433,Average,0.6327432371951967
8836,22,Male,31992,Professional,West,Checking,4,28955,389,285,5860,Online,15,No,15059,497,78369,0.5525820322941334,825,Good,0.04850357126098692
8837,37,Male,54001,Self-Employed,North,Savings,1,5989,63,7113,6413,Online,28,No,2862,3365,60522,0.6688063065096785,663,Poor,0.8226510404804144
8838,56,Male,128293,Unemployed,North,Checking,3,24679,424,8133,6920,Mobile,29,Yes,18565,3187,27472,0.4234414047958729,647,Good,0.43205861698194026
8839,56,Male,34546,Retired,North,Savings,2,26623,278,9596,1101,Branch,17,Yes,19733,2421,57050,0.133448689800032,817,Poor,0.7088310070837667
8840,30,Male,61524,Self-Employed,North,Savings,2,34698,51,9950,2281,Branch,15,Yes,1170,4040,62955,0.17839391902532797,555,Average,0.4382545472151024
8841,58,Male,88555,Unemployed,East,Checking,3,8342,339,3965,469,Branch,8,No,3643,2516,63183,0.9457470099483829,374,Average,0.6166408376445082
8842,62,Female,21304,Student,West,Savings,4,26700,421,2887,962,Online,11,Yes,7142,4199,80920,0.9048993698182488,308,Poor,0.9454702384667317
8843,29,Female,142722,Student,West,Savings,4,31770,26,3155,3920,Mobile,3,No,9217,1934,34102,0.17505871855023936,688,Good,0.5392327901215934
8844,30,Male,132448,Self-Employed,West,Checking,4,35049,348,9297,4369,Mobile,13,No,10101,1535,51949,0.058457864473754784,518,Good,0.07428862966035699
8845,27,Female,69284,Professional,North,Checking,3,43088,325,2065,1433,Branch,6,No,7703,4487,55591,0.17264378989870488,554,Average,0.75771760769867
8846,50,Female,102368,Professional,North,Savings,4,29228,143,6429,519,Online,9,No,5158,996,9246,0.8781856887352106,405,Good,0.34416324551955213
8847,57,Female,108327,Self-Employed,South,Savings,4,44042,111,3566,8588,Mobile,23,Yes,13918,1097,69481,0.10024548954050827,346,Average,0.6784714430470135
8848,33,Female,30022,Professional,East,Checking,2,15763,414,3832,7109,Mobile,20,Yes,1595,2117,19576,0.16218058865553642,339,Poor,0.15377383691762347
8849,62,Female,95886,Professional,West,Savings,1,17034,350,3175,6113,Online,29,No,2172,2383,52565,0.7067532690567078,551,Average,0.566010279643959
8850,52,Female,97354,Student,East,Checking,2,38583,202,3496,890,Mobile,22,No,13157,3460,11124,0.8183853977214856,744,Poor,0.3497621670306774
8851,20,Male,53617,Professional,West,Checking,3,17889,485,7465,7438,Branch,16,Yes,4409,2469,68287,0.5450054284312795,627,Poor,0.318377522880652
8852,22,Male,140045,Professional,North,Savings,2,39991,451,9081,8608,Online,26,Yes,9388,4243,46453,0.1955635629749587,725,Good,0.33729374504261966
8853,43,Female,89498,Self-Employed,North,Checking,1,16390,466,3025,2880,Branch,25,Yes,10202,2387,50080,0.8074871964411294,843,Good,0.7560223014555733
8854,28,Female,78824,Professional,West,Checking,2,9416,220,3530,5734,Branch,12,No,7321,2870,28271,0.3725016116667019,613,Poor,0.7434173254142517
8855,24,Male,143780,Retired,Central,Savings,4,37606,298,7273,7470,Online,17,No,8947,4780,69297,0.6740997531909694,345,Poor,0.3185448275013443
8856,27,Female,90390,Retired,North,Savings,1,30904,386,2097,8435,Mobile,2,No,14990,4832,8456,0.24754990030286084,682,Average,0.18390030809581548
8857,59,Female,54307,Self-Employed,South,Savings,3,37820,53,5881,5969,Branch,1,No,5836,2616,79465,0.5540083859614768,704,Average,0.17654851520564852
8858,69,Female,136587,Retired,North,Savings,2,30090,109,7027,929,Mobile,16,No,1278,2688,97824,0.33662542350268576,646,Poor,0.46308812443925673
8859,51,Female,149884,Student,South,Checking,2,16856,149,2115,2774,Mobile,5,Yes,16245,3686,26187,0.23358338315395433,548,Good,0.6199526632031656
8860,20,Female,88480,Self-Employed,East,Checking,4,46711,61,6407,3564,Mobile,21,No,10474,3971,92183,0.7291986915300077,612,Good,0.36371519937505536
8861,25,Male,139645,Professional,North,Checking,1,34509,18,2837,2906,Mobile,17,No,13753,400,13310,0.8673139033184555,526,Average,0.0487007750452636
8862,48,Male,42327,Retired,North,Savings,4,5409,343,7837,3749,Mobile,27,No,19233,2747,49458,0.8744703525886475,347,Poor,0.4589685948884783
8863,28,Female,23244,Student,East,Checking,2,29465,12,810,7165,Online,17,No,14753,3381,83676,0.44073328973015113,673,Average,0.6598011383146384
8864,62,Male,42720,Self-Employed,South,Savings,2,22837,188,4794,3494,Mobile,24,Yes,14750,2040,35510,0.9086123809767731,517,Good,0.5755697443969321
8865,24,Female,45090,Self-Employed,Central,Checking,1,16423,27,1302,9586,Mobile,8,No,4406,615,82150,0.5199323297341953,742,Average,0.3127185725315713
8866,62,Female,84277,Professional,South,Savings,2,39951,48,3149,8822,Branch,15,Yes,12285,267,61629,0.3535084184416708,748,Average,0.5063820283210546
8867,19,Female,131559,Unemployed,West,Savings,1,10458,70,7654,8012,Online,29,Yes,7284,3624,70184,0.7589956511952987,711,Good,0.12686634867314117
8868,23,Female,119895,Retired,West,Checking,3,15696,263,8344,8817,Mobile,12,No,15196,655,53819,0.2759729484472869,832,Good,0.3889842271093874
8869,58,Female,142641,Student,West,Savings,2,18652,441,1410,9458,Mobile,17,Yes,10780,249,94656,0.40633863877670007,720,Good,0.1835629545955645
8870,49,Female,68536,Self-Employed,East,Checking,1,8989,401,1506,2210,Branch,10,Yes,5217,2501,90039,0.7975250398102924,571,Poor,0.8324210297275676
8871,37,Female,27855,Retired,South,Checking,1,37448,73,4185,7054,Online,26,Yes,15535,337,4214,0.4912015349982166,737,Poor,0.3945642937211846
8872,51,Female,142483,Student,North,Checking,4,12220,86,4774,2830,Online,12,No,1881,1986,84268,0.12847277319807238,557,Average,0.47842430544170966
8873,67,Female,142963,Student,West,Checking,2,8312,5,5556,9956,Branch,28,Yes,19097,3105,90178,0.9539991720275819,571,Average,0.24216774020966636
8874,33,Male,138430,Self-Employed,South,Savings,4,32619,489,5402,5351,Online,28,No,8744,431,45402,0.012327023229507739,497,Average,0.7114025942677855
8875,42,Female,147773,Retired,North,Checking,1,21431,281,3621,9144,Online,23,Yes,17473,1176,10388,0.24532413729146751,461,Average,0.6672431808315475
8876,29,Male,136815,Student,South,Checking,3,16927,496,1408,3196,Mobile,20,No,2048,2313,2447,0.806526620722884,726,Poor,0.1940257108770308
8877,24,Male,21601,Self-Employed,East,Checking,3,43013,87,5382,6071,Branch,17,Yes,16416,4298,36328,0.8456762530379721,509,Average,0.10314118058747668
8878,56,Female,51952,Retired,West,Savings,2,19027,316,6215,324,Branch,20,No,8413,4387,75408,0.6766104980377297,576,Average,0.1210054821470733
8879,34,Male,131113,Retired,Central,Checking,3,11220,106,2453,3736,Online,12,No,19288,359,33793,0.6130425370859642,457,Good,0.47731424972062586
8880,62,Female,70374,Self-Employed,West,Savings,2,14217,230,9586,518,Mobile,8,No,13651,1241,30387,0.8328067960996224,340,Poor,0.9753843874917666
8881,28,Female,25690,Retired,West,Checking,2,8595,390,1664,508,Online,27,Yes,14542,380,34480,0.7453101021098569,561,Average,0.8453540318862169
8882,23,Female,32521,Unemployed,East,Checking,1,43985,472,508,8422,Mobile,18,No,12968,267,96264,0.9802552866770197,720,Good,0.470056392263678
8883,40,Female,120146,Student,North,Checking,1,32452,291,1198,7792,Online,15,Yes,16787,4270,24591,0.46064530383615965,314,Poor,0.6730076766941532
8884,44,Male,96019,Student,West,Checking,1,43990,145,9800,6534,Online,9,Yes,12625,4026,21314,0.27056853802406544,317,Good,0.4356740733763905
8885,63,Male,28058,Retired,North,Checking,4,49580,18,5532,9345,Branch,23,No,10087,2761,19803,0.004393248241481018,821,Good,0.9863593618183013
8886,23,Female,33704,Self-Employed,North,Savings,1,14492,490,211,1153,Online,21,Yes,18286,4413,23870,0.3298595630108514,646,Poor,0.3847988695431859
8887,55,Male,78933,Professional,East,Savings,2,43968,336,1371,5405,Online,14,Yes,11278,1304,99489,0.8261985648174026,361,Good,0.9713058505157017
8888,19,Male,91101,Retired,West,Checking,1,13785,445,6038,1467,Branch,8,No,369,4954,40138,0.03357688327621344,649,Average,0.8028441841167901
8889,39,Male,63856,Professional,East,Checking,4,27238,273,2983,8893,Mobile,14,No,17875,529,73510,0.6907227517259138,491,Good,0.39885116783654406
8890,37,Female,57256,Retired,East,Checking,1,40109,348,7135,2980,Online,27,Yes,1223,2210,3353,0.044774061665761145,797,Poor,0.8402073634685966
8891,42,Male,77352,Professional,Central,Savings,3,20798,492,7001,9668,Online,11,Yes,6427,2488,88863,0.475928921282188,684,Poor,0.6072938082676255
8892,32,Male,147588,Retired,East,Checking,2,1032,355,1775,9387,Branch,13,No,6320,840,3200,0.4223694371580574,627,Poor,0.679242594279052
8893,66,Male,50615,Self-Employed,Central,Savings,3,40245,146,6723,5231,Mobile,7,Yes,6979,4737,92732,0.9365282437645458,630,Poor,0.15390704652645049
8894,46,Female,141638,Professional,North,Checking,3,36049,374,424,2094,Online,11,No,4373,2997,18220,0.3197371121226249,667,Average,0.8075164598637685
8895,25,Male,127210,Unemployed,North,Checking,4,49675,98,4173,1397,Online,25,Yes,8481,3491,68680,0.5351109689850275,564,Good,0.33873319744665853
8896,54,Male,21927,Self-Employed,South,Checking,3,5982,415,3926,7503,Branch,26,Yes,1388,3699,56255,0.6203167436971028,727,Average,0.19252443164966493
8897,66,Female,35512,Retired,South,Savings,1,16288,104,6728,1227,Mobile,12,No,10242,2598,28319,0.289881638457796,313,Good,0.816668655514926
8898,69,Male,28301,Professional,North,Checking,2,30099,74,1532,3748,Online,11,No,3094,4370,98950,0.24790264780986504,611,Poor,0.8472323245877963
8899,50,Female,106849,Student,West,Savings,3,2289,130,6055,7992,Branch,6,No,3033,862,53369,0.286346671410608,305,Good,0.8623655532323807
8900,39,Female,93993,Self-Employed,South,Checking,3,22484,378,5627,3208,Branch,9,Yes,11541,3177,69830,0.12849090384923623,504,Average,0.881098263583114
8901,67,Female,91028,Professional,East,Savings,2,18702,387,9440,9019,Branch,11,No,5474,1567,91209,0.11575864527315183,584,Average,0.8228596698586066
8902,64,Female,88759,Self-Employed,South,Savings,1,18847,192,8043,8157,Mobile,1,No,5936,1969,21904,0.5920390958555454,604,Average,0.2736940639215487
8903,22,Female,108047,Professional,North,Checking,3,18968,74,3884,7567,Branch,19,No,13009,4800,56400,0.1005896070224288,493,Good,0.5983966719887264
8904,56,Female,106991,Student,West,Savings,2,17953,403,4479,9845,Online,16,Yes,8942,4204,4869,0.19329300399408644,796,Average,0.4403220286289621
8905,35,Male,83058,Unemployed,North,Checking,1,49459,316,6681,2738,Online,17,No,5094,3469,54045,0.17049487594315993,429,Average,0.41487665412003794
8906,55,Female,119258,Student,West,Checking,1,41805,348,6113,2051,Mobile,20,No,6937,1356,18610,0.13846646013162622,552,Good,0.642615809452985
8907,54,Male,84926,Retired,South,Checking,1,25726,450,971,2121,Online,7,Yes,14416,1545,10256,0.14128935806605492,659,Average,0.7437124873660269
8908,47,Male,43434,Self-Employed,East,Checking,4,23150,273,8335,1655,Mobile,1,Yes,12342,2536,17036,0.7977050909623395,465,Good,0.6696228476662068
8909,68,Female,50341,Unemployed,East,Savings,1,8468,139,6619,8876,Online,13,No,13561,1302,7553,0.24189475254619341,777,Average,0.36466083500413926
8910,48,Male,127845,Self-Employed,North,Checking,1,17728,113,7421,3596,Branch,15,Yes,6050,491,44348,0.21915675246857202,339,Poor,0.9228894299001112
8911,27,Male,35007,Professional,West,Savings,2,24862,153,4802,7770,Online,3,Yes,10179,1124,95903,0.1288952173147464,827,Good,0.23802587013908416
8912,32,Male,119878,Retired,South,Checking,4,2659,106,101,9669,Branch,4,Yes,13219,974,38357,0.7005634243543658,552,Average,0.051316177773422456
8913,59,Female,46799,Retired,West,Savings,1,32926,362,6991,4358,Mobile,3,No,4056,873,75449,0.1416199033775123,418,Poor,0.0722393052994933
8914,65,Male,75820,Self-Employed,West,Checking,3,34701,146,4593,3356,Branch,9,Yes,13243,2075,95716,0.05578042709897979,619,Good,0.04082014783877408
8915,61,Male,35674,Retired,West,Savings,4,32890,263,696,1499,Branch,27,No,2732,404,83855,0.9971574616458452,339,Average,0.9513847513103633
8916,35,Female,35426,Self-Employed,South,Checking,2,5716,323,7135,2942,Online,15,Yes,12946,100,98211,0.5685785675628009,587,Good,0.27108940653408
8917,40,Male,92631,Professional,West,Checking,4,14032,175,6617,2421,Mobile,6,No,14521,2951,13377,0.6985822429618944,385,Poor,0.6262377643771599
8918,50,Male,64791,Professional,East,Checking,3,46322,369,1889,6136,Online,26,No,5371,305,93922,0.8789636370363767,330,Average,0.7329172389036457
8919,33,Male,109640,Self-Employed,North,Savings,4,39377,231,3904,6901,Mobile,6,Yes,17551,4382,93609,0.0024871474037893027,634,Good,0.9274823267592903
8920,55,Female,23255,Student,Central,Checking,3,46202,16,7312,6748,Branch,25,No,2913,3862,47608,0.8039682649918152,470,Average,0.6492517363921186
8921,52,Male,53826,Student,West,Checking,1,7746,59,4166,1266,Mobile,8,Yes,13818,1541,97362,0.6901852534349462,835,Poor,0.17321288637786314
8922,51,Male,120261,Professional,East,Savings,1,15710,473,5010,3730,Mobile,22,Yes,7460,645,36289,0.3327576833699739,500,Good,0.34036819810189345
8923,45,Female,108568,Unemployed,East,Savings,4,4575,447,5751,835,Mobile,24,Yes,13624,1895,9101,0.05638533594733797,366,Poor,0.03899170186501866
8924,19,Female,24944,Student,North,Checking,4,36319,250,2271,9360,Online,15,No,370,3669,88454,0.5531459766438186,659,Average,0.23497054821054708
8925,47,Female,57826,Self-Employed,North,Savings,2,30914,378,4768,5213,Branch,25,Yes,15928,964,30268,0.3071328980524415,404,Poor,0.22185495792790189
8926,30,Male,50497,Professional,Central,Savings,2,31190,408,7523,9472,Branch,27,No,14453,1069,69512,0.03743818069388549,678,Poor,0.27446996873006646
8927,58,Female,47723,Retired,Central,Checking,3,23049,384,5935,3653,Online,12,Yes,18738,4936,5330,0.9338219571279079,464,Good,0.8928649585633316
8928,33,Female,55287,Retired,Central,Savings,1,24562,95,8808,5235,Mobile,13,No,18350,2158,73395,0.04720036428210961,714,Good,0.5925451172059344
8929,22,Female,31845,Student,South,Savings,4,25549,329,413,1273,Branch,20,Yes,12641,50,21933,0.49857787692160604,647,Average,0.6930903757755558
8930,45,Male,109833,Unemployed,South,Savings,1,39148,433,1460,2475,Branch,5,Yes,13092,3809,54078,0.7164882600549112,632,Poor,0.6381405572850137
8931,56,Female,88106,Student,East,Checking,4,18395,315,2224,7066,Branch,6,Yes,9805,2180,30710,0.5210213265450182,313,Poor,0.05522993241402763
8932,62,Female,113039,Unemployed,North,Savings,3,21550,191,927,1631,Mobile,7,Yes,11230,4728,71168,0.9837339174982659,778,Good,0.5169315872503477
8933,37,Female,92986,Student,West,Checking,1,24715,335,1776,5318,Online,26,No,14979,545,76953,0.6046259653632382,518,Good,0.6450946283173475
8934,41,Female,105807,Retired,North,Checking,2,11500,320,4491,4590,Online,5,Yes,1186,2607,7623,0.5847147914678584,503,Average,0.8573168818858575
8935,44,Female,126007,Unemployed,South,Savings,3,46751,193,3878,5430,Branch,28,No,2541,3478,71170,0.630563635737586,650,Poor,0.9080045112166765
8936,47,Male,75569,Retired,East,Checking,1,34628,302,1560,9154,Mobile,5,Yes,17252,1585,6383,0.9733976006853906,683,Poor,0.22098695364594256
8937,62,Male,101434,Self-Employed,West,Checking,3,27010,176,2854,3716,Branch,29,No,4804,3357,5923,0.3258725568758716,430,Good,0.18731471585848725
8938,44,Female,99925,Self-Employed,Central,Checking,4,2439,394,5870,2874,Online,10,Yes,10870,315,57772,0.8367664351773331,711,Poor,0.4736877301824116
8939,43,Female,133718,Professional,Central,Checking,1,37184,73,9069,3193,Mobile,5,Yes,7278,2031,50735,0.08597599439411607,717,Poor,0.41372964186326944
8940,24,Female,45463,Retired,South,Savings,1,4953,282,1663,8861,Online,27,Yes,5524,341,41223,0.6570437753206833,359,Average,0.7590682695531736
8941,59,Male,20744,Retired,East,Checking,1,33609,325,5338,1918,Branch,7,No,17319,2007,91109,0.5756893711980583,403,Good,0.36525555567423373
8942,64,Male,108340,Professional,North,Checking,2,40528,88,8686,9302,Online,14,Yes,1555,4956,87021,0.631900335164002,540,Good,0.9779213887492685
8943,55,Male,56282,Self-Employed,South,Checking,3,47433,92,9812,3823,Mobile,26,Yes,17388,3320,80378,0.44354568961572494,583,Good,0.6404339141818431
8944,22,Male,72082,Self-Employed,North,Savings,2,43421,152,1372,3615,Mobile,15,Yes,882,250,16477,0.7050641632551751,715,Good,0.2259087798337246
8945,40,Female,74689,Unemployed,West,Savings,2,47099,258,5226,6712,Mobile,26,No,716,495,3026,0.6643082995713823,750,Average,0.37699403610166915
